Sample File	Sample Name	98.07941176	99.55058824	101.4571429	105.824375	108.1266667	110.5408696	116.0575	117.558125	118.63375	122.2116667	125.1623333	127.564	132.2466667	136.4373333	137.2825	142.8192308	143.74	147.6575	149.5942424	151.2666667	156.6108108	161.6321739	163.0871429	164.2305263	166.9475	176.1356818	180.08	182	183.137234	185.33	189.7455556	194.2628571	196.3420833	198.17	201.10725	205.1424	209.2166667	213.3833333	216.713	217.8376471	220.4969565	224.826875	228.57	230.6757143	232.57	236.8628571	240.1016667	241.24	242.731875	247.9291667	250.2695833	251.04	251.8975	255.47	258.605	264.6714286	267.41375	268.7408696	270.3923529	273.2677778	275.49	277.4745652	291.0839583	293.6195652	294.4666667	297.65	302.43125	306.8240909	310.326	311.7959574	313.66	316.5783333	319.9264	322.615	325.632	326.18	329.0136364	330.4730435	332.1268182	334.075625	339.0177273	340.31	346.525	349.6744444	357.7661538	359.2	365.0566667	367.396	369.7775	373.8655556	375.2516667	378.6938235	381.16	389.0653846	390.5026316	398.905	401.25	402.6290476	412.7479487	423.3310526	427.33	428.9408696	436.34	444.5966667	446.26	449.6679545	450.75	452.057619	453.9225	458.5029412	460.23	465.35	496.76	498.359375	500.6	501.25	513.5675	515.182766	520.8988889	529.2992105	536.03	542.192	561.3374786	570.42	589.38	592.8639167
D01_1108_HpaII_CA_AAG.fsa	1108_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1
D02_1781_HpaII_CA_AAG.fsa	1781_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
D03_2864_HpaII_CA_AAG.fsa	2864_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1
E01_1448_HpaII_CA_AAG.fsa	1448_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1
E02_1447_HpaII_CA_AAG.fsa	1447_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
E03_2852_HpaII_CA_AAG.fsa	2852_HpaII_CA_AAG	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1
F01_1440_HpaII_CA_AAG.fsa	1440_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
F02_2796_HpaII_CA_AAG.fsa	2796_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
F03_2818_HpaII_CA_AAG.fsa	2818_HpaII_CA_AAG	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1
G01_1492_HpaII_CA_AAG.fsa	1492_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1
G02_2823_HpaII_CA_AAG.fsa	2823_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1
G03_2853_HpaII_CA_AAG.fsa	2853_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
H01_1450_HpaII_CA_AAG.fsa	1450_HpaII_CA_AAG	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1
H02_2788_HpaII_CA_AAG.fsa	2788_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
H03_2822_HpaII_CA_AAG.fsa	2822_HpaII_CA_AAG	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1
A04_913_MspI_CA_AAG.fsa	913_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1
A05_1577_MspI_CA_AAG.fsa	1577_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1
A06_2007_MspI_CA_AAG.fsa	2007_MspI_CA_AAG	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
B04_711_MspI_CA_AAG.fsa	711_MspI_CA_AAG	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
B05_1779_MspI_CA_AAG.fsa	1779_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	0	1
B06_2026_MspI_CA_AAG.fsa	2026_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1
C04_1053_MspI_CA_AAG.fsa	1053_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1
C05_1592_MspI_CA_AAG.fsa	1592_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
C06_2899_MspI_CA_AAG.fsa	2899_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1
D04_1108_MspI_CA_AAG.fsa	1108_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1
D05_1781_MspI_CA_AAG.fsa	1781_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
D06_2864_MspI_CA_AAG.fsa	2864_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
E04_1448_MspI_CA_AAG.fsa	1448_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
E05_1447_MspI_CA_AAG.fsa	1447_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
E06_2852_MspI_CA_AAG.fsa	2852_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
F04_1440_MspI_CA_AAG.fsa	1440_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
F05_2796_MspI_CA_AAG.fsa	2796_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1
F06_2818_MspI_CA_AAG.fsa	2818_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
G04_1492_MspI_CA_AAG.fsa	1492_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1
G05_2823_MspI_CA_AAG.fsa	2823_MspI_CA_AAG	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1
